City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max_Temp,Wind_Speed
1517323,Zhanakorgan,86,KZ,1612062455,76,43.9098,67.2495,36,4.34
2309528,Luba,20,GQ,1612062455,89,3.4568,8.5547,78.8,6.91
1506254,Gornyy,35,RU,1612062455,84,55.1153,83.9059,-18.26,8.9
3671418,Puerto López,54,CO,1612062456,51,4.0845,-72.956,80.91,5.28
3382160,Cayenne,75,GF,1612061892,89,4.9333,-52.3333,80.6,11.5
3576994,Cockburn Town,20,TC,1612062358,56,21.4612,-71.1419,73.4,13.8
625144,Minsk,75,BY,1612062456,86,53.9,27.5667,24.8,11.18
515879,Oktyabr'skiy,100,RU,1612062456,97,54.4815,53.471,24.55,7.2
2260535,Brazzaville,20,CG,1612062456,100,-4.2658,15.2832,71.6,1.14
2062276,Roebourne,91,AU,1612062456,39,-20.7833,117.1333,95.79,9.24
2514301,Mahon,30,ES,1612062456,81,39.8885,4.2658,50,6.91
6690296,Saint-Joseph,0,RE,1612062456,65,-21.3667,55.6167,79,5.75
4362001,Mayo,1,US,1612062162,59,38.8876,-76.5119,32,3.13
2396853,Omboué,100,GA,1612061661,88,-1.5746,9.2618,74.75,3.11
2229752,Kumba,0,CM,1612062457,92,4.6363,9.4469,72.57,0.83
2094342,Kavieng,99,PG,1612061866,73,-2.5744,150.7967,83.46,14
2618795,Klaksvík,75,FO,1612062411,69,62.2266,-6.589,32,18.41
3838859,Río Gallegos,0,AR,1612062457,61,-51.6226,-69.2181,48.2,5.75
337152,Gebre Guracha,34,ET,1612062457,46,9.8,38.4,48.63,4.36
1855342,Nishihara,20,JP,1612061896,34,26.1842,127.7558,68,14.97
5655240,Great Falls,1,US,1612062457,54,47.5002,-111.3008,30,11.5
2016680,Shirokiy,81,RU,1612062457,86,49.758,129.523,-19.32,4.97
1861416,Ishigaki,75,JP,1612061877,49,24.3448,124.1572,71.6,13.8
710473,Chyhyryn,100,UA,1612062457,92,49.0838,32.6555,34.21,16.58
1510689,Baykit,1,RU,1612061878,76,61.67,96.37,-33.2,1.14
2026861,Berdigestyakh,94,RU,1612062458,79,62.0989,126.6992,-40.04,2.77
6453316,Tromsø,99,NO,1612061913,92,69.6496,18.957,21.99,2.3
5851349,Nānākuli,1,US,1612062458,57,21.3906,-158.1547,78.8,8.05
3675504,Manaure,69,CO,1612062401,73,11.7751,-72.4445,77.13,15.48
3641351,El Tigre,5,VE,1612062458,76,8.8875,-64.2454,75.65,14.79
3361934,Saldanha,0,ZA,1612061858,92,-33.0117,17.9442,63.37,2.84
3109254,Segovia,97,ES,1612062458,79,41.1667,-4,46.99,11.99
1863495,Gushikawa,1,JP,1612061871,49,26.3544,127.8686,68,9.22
172515,Abu Samrah,100,SY,1612062459,83,35.3029,37.1841,48.31,21.36
3445026,Vila Velha,40,BR,1612061899,78,-20.3297,-40.2925,78.8,6.91
3933104,Pangoa,87,PE,1612062459,94,-12.1167,-73,66.56,2.06
3083826,Szczecinek,32,PL,1612062459,87,53.7079,16.6994,23,8.43
3451190,Rio de Janeiro,0,BR,1612062305,74,-22.9028,-43.2075,87.01,8.05
1254709,Tezu,24,IN,1612062459,26,27.9167,96.1667,68.09,1.54
3526756,Isla Mujeres,40,MX,1612062343,60,21.2311,-86.731,78.01,9.22
2021093,Kuytun,21,RU,1612062459,82,54.3419,101.5036,-30.93,8.61
2037494,Erdaojiang,71,CN,1612062459,86,41.7764,126.0319,25.07,2.82
5746545,Portland,90,US,1612062083,81,45.5234,-122.6762,46.99,8.05
6111862,Port Hardy,90,CA,1612061895,87,50.6996,-127.4199,44.6,17.27
1835848,Seoul,0,KR,1612061841,41,37.5683,126.9778,39.2,10.36
3608828,Iralaya,94,HN,1612061913,84,15,-83.2333,76.75,12.91
1648636,Bitung,40,ID,1612062460,83,1.4451,125.1824,82.4,4.61
1185098,Gazipur,40,BD,1612062460,82,23.9981,90.423,60.8,9.22
704422,Krasnoarmiys'k,100,UA,1612062460,90,48.282,37.1758,36.93,17.18
3377301,Mabaruma,34,GY,1612062192,98,8.2,-59.7833,73.49,4.47
2022564,Khatassy,100,RU,1612062460,59,61.9036,129.6383,-45.4,2.93
1505579,Inta,100,RU,1612061874,88,66.0317,60.1659,-2.67,8.03
5847411,Kahului,40,US,1612061862,57,20.8947,-156.47,78.8,17.27
4967563,Houlton,1,US,1612062460,66,46.1262,-67.8403,3.2,9.22
103630,Najrān,0,SA,1612061900,30,17.4924,44.1277,57.2,4.61
1488903,Turukhansk,16,RU,1612062461,76,65.8167,87.9833,-31.94,5.66
3669352,San Luis de Palenque,59,CO,1612062461,54,5.4214,-71.7317,79.3,6.08
3059821,Hurbanovo,90,SK,1612062461,74,47.8698,18.1923,34,6.91
1485712,Yurginskoye,100,RU,1612062461,95,56.8189,67.3921,11.08,6.35
2071860,Esperance,0,AU,1612061875,41,-33.8667,121.9,78.8,6.91
1486321,Yar-Sale,100,RU,1612062461,87,66.8333,70.8333,-16.89,17.81
3832899,Viedma,53,AR,1612061862,70,-40.8135,-62.9967,55.99,7.47
763513,Nur,12,PL,1612062461,76,52.6683,22.3221,23,5.01
1814087,Dalian,75,CN,1612062461,81,38.9122,121.6022,42.8,11.18
3415720,Hvolsvollur,94,IS,1612062462,91,63.7533,-20.2243,21.18,8.28
2121025,Srednekolymsk,100,RU,1612062462,84,67.45,153.6833,-32.62,4.99
3598787,Champerico,74,GT,1612062462,91,14.3,-91.9167,66.99,1.01
4032369,Pangai,75,TO,1612062462,84,-19.8,-174.35,84.2,5.75
5954718,Flin Flon,99,CA,1612062463,95,54.7682,-101.865,5.59,3.13
6137381,Saint-Ambroise,74,CA,1612062463,78,48.5501,-71.3324,-0.99,8.05
1651103,Atambua,100,ID,1612061893,91,-9.1061,124.8925,75.7,8.86
1526041,Atasū,100,KZ,1612062463,89,48.6814,71.6433,20.19,9.24
3622547,Paraíso,20,CR,1612062463,73,9.8383,-83.8656,69.8,19.57
3628473,San Cristobal,93,VE,1612062463,73,7.7669,-72.225,64.76,1.43
286245,Sur,0,OM,1612062463,51,22.5667,59.5289,65.44,0.74
187585,Marsabit,3,KE,1612062464,52,2.3284,37.9899,63.72,15.43
481985,Torzhok,100,RU,1612062464,97,57.0436,34.9622,15.06,5.7
1242110,Kalmunai,96,LK,1612062464,84,7.4167,81.8167,78.1,5.19
4033557,Tautira,75,PF,1612062412,83,-17.7333,-149.15,77,19.57
1852357,Shimoda,20,JP,1612062464,54,34.6667,138.95,51.8,8.05
3182210,Belluno,100,IT,1612062464,94,46.145,12.2214,43,1.01
4469160,Greenville,1,US,1612062464,55,35.6127,-77.3663,34,3.44
1626542,Sorong,100,ID,1612062464,75,-0.8833,131.25,81.55,12.19
2013986,Ust'-Barguzin,100,RU,1612062465,89,53.45,108.9833,-7.11,5.82
696108,Pryluky,100,UA,1612062465,99,50.5932,32.3876,28.51,8.7
3386213,Touros,20,BR,1612061911,88,-5.1989,-35.4608,77,3.44
1528998,Yumen,0,CN,1612061874,66,40.2833,97.2,28.29,27.67
2367656,Bafilo,6,TG,1612062465,26,9.35,1.2667,65.68,3.09
2331005,Malumfashi,0,NG,1612062465,28,11.7853,7.6218,61.63,7.61
1214026,Sabang,80,ID,1612062465,77,5.8933,95.3214,81.1,21.72
5991056,Kenora,90,CA,1612062465,93,49.8167,-94.4337,23,4.61
2562247,Marsaxlokk,0,MT,1612062465,88,35.8419,14.5431,62.01,10.36
7601762,Bairiki Village,40,KI,1612062413,70,1.3292,172.9752,86,10.36
2172880,Byron Bay,90,AU,1612062466,69,-28.65,153.6167,82.4,11.5
3421319,Nuuk,0,GL,1612062466,86,64.1835,-51.7216,17.6,16.11
1807700,Huaibei,26,CN,1612062466,45,33.9744,116.7917,54.32,8.93
197745,Garissa,0,KE,1612062466,76,-0.4536,39.6401,71.96,4.7
104515,Makkah al Mukarramah,0,SA,1612062466,42,21.4267,39.8261,65.14,3.98
110690,Faya,0,SA,1612062466,71,18.3851,42.4509,51.8,2.44
1512223,Abalak,100,RU,1612062466,96,58.1286,68.5944,12.31,9.19
1253628,Ginda,0,IN,1612062466,36,30.6945,78.4932,45.99,2.46
3516685,Seybaplaya,99,MX,1612062467,67,19.65,-90.6667,73.15,6.87
5394329,Selma,1,US,1612062467,76,36.5708,-119.6121,53.6,4.61
1256739,Shahdol,0,IN,1612062467,31,23.2833,81.35,58.44,3.22
2455290,Kidal,12,ML,1612061904,26,18.4411,1.4078,62.42,9.04
4404233,Poplar Bluff,90,US,1612062467,87,36.757,-90.3929,52,13.8
1863997,Fukuechō,40,JP,1612062467,58,32.6881,128.8419,55.4,4.61
2109528,Buala,85,SB,1612061913,69,-8.145,159.5921,85.86,15.68
142872,Asadābād,72,IR,1612062468,91,34.7824,48.1185,29.86,6.4
2035644,Nanpiao,100,CN,1612062468,91,41.0982,120.7479,20.25,4.52
64814,Bandarbeyla,96,SO,1612061913,71,9.4942,50.8122,73.4,15.12
4859343,Grinnell,90,US,1612062468,86,41.743,-92.7224,33.8,3.44
5258957,La Crosse,90,US,1612062172,86,43.8014,-91.2396,30.99,11.5
3454005,Piaçabuçu,97,BR,1612062468,83,-10.4056,-36.4344,77.54,8.21
2094144,Kerema,99,PG,1612062468,71,-7.9631,145.7785,83.3,3.42
2126710,Beringovskiy,100,RU,1612061893,94,63.05,179.3167,6.06,30.24
1795565,Shenzhen,0,CN,1612062341,47,22.5455,114.0683,72,7.52
2037252,Genhe,91,CN,1612062468,83,50.7833,121.5167,-12.82,0.29
2137773,Vao,86,NC,1612061895,79,-22.6667,167.4833,76.3,21.16
315621,Emirdağ,94,TR,1612062469,89,39.0197,31.15,36.88,3.83
315795,Elbistan,100,TR,1612062469,97,38.2059,37.1983,26.65,1.7
2649738,Fairlie,100,GB,1612062469,100,55.756,-4.8556,32,1.14
3573374,The Valley,40,AI,1612062398,83,18.217,-63.0578,77,10.36
2121373,Seymchan,100,RU,1612062469,78,62.8833,152.4333,-27.38,11.61
5354943,Half Moon Bay,20,US,1612062469,76,37.4636,-122.4286,53.6,3.44
2392087,Porto-Novo,40,BJ,1612061900,83,6.4965,2.6036,82.4,9.22
1649150,Bengkulu,100,ID,1612062469,90,-3.8004,102.2655,75.15,3.04
611274,Ureki,40,GE,1612062469,37,41.9956,41.7786,53.6,19.57
1806687,Yong’an,0,CN,1612062469,71,39.6957,113.6871,31.37,20.07
3580733,Bodden Town,20,KY,1612062470,73,19.2833,-81.25,77,10.36
462914,Zhizdra,90,RU,1612062470,93,53.746,34.7395,23,6.71
6316343,Alta Floresta,86,BR,1612062210,97,-9.8756,-56.0861,71.47,2.37
6182212,Williams Lake,75,CA,1612062199,74,52.1415,-122.1445,30.2,17.27
1283240,Kathmandu,20,NP,1612062274,76,27.7167,85.3167,44.6,2.3
7341918,Moba,51,CN,1612062470,60,33.2288,105.0179,37.27,1.83
4078964,Muscle Shoals,90,US,1612062211,47,34.7448,-87.6675,55.99,16.11
1650232,Banjar,40,ID,1612062470,83,-8.19,114.9675,82.4,11.5
2313084,Mangai,100,CD,1612062470,98,-4.05,19.5333,70.09,0.29
2172797,Cairns,40,AU,1612062279,58,-16.9167,145.7667,93.99,13.8
3652758,Puerto Baquerizo Moreno,0,EC,1612062471,83,-0.9,-89.6,77.4,8.95
513898,Otradnoye,75,RU,1612062471,93,59.7775,30.8181,24.8,4.47
124291,Mehrān,0,IR,1612062471,55,33.1222,46.1646,46.78,1.28
3670966,Ráquira,30,CO,1612062471,79,5.5379,-73.632,52.25,4.47
2144528,Warrnambool,10,AU,1612062471,64,-38.3833,142.4833,71.01,10.25
5742974,North Bend,90,US,1612062471,100,43.4065,-124.2243,48.2,7.31
2100633,Arawa,94,PG,1612062415,65,-6.2132,155.5367,85.24,11.03
2315026,Kasongo-Lunda,100,CD,1612062471,94,-6.4667,16.8167,68.2,0.56
1624041,Ternate,100,ID,1612062471,68,0.8,127.4,83.41,5.06
1185239,Mathbaria,0,BD,1612062472,31,22.2876,89.9593,65.26,7.54
189741,Lamu,0,KE,1612062472,88,-2.2717,40.902,75.29,10.85
212730,Kisangani,98,CD,1612062298,88,0.5167,25.2,69.46,0.81
6071618,Medicine Hat,20,CA,1612062472,85,50.0501,-110.6683,8.6,5.75
2013727,Vanavara,25,RU,1612062472,80,60.34,102.2797,-36.76,2.68
1258338,Ratnagiri,0,IN,1612062472,42,16.9833,73.3,76.03,2.98
1180729,Dalbandin,0,PK,1612062472,36,28.8947,64.4101,56.1,4.29
2125906,Dukat,100,RU,1612062472,82,62.55,155.55,-33.61,8.63
485660,Tsimmerbude,75,RU,1612062473,75,54.675,20.1347,33.8,15.66
493997,Shkurinskaya,100,RU,1612062473,84,46.5858,39.3599,38.03,12.59
5866063,Kenai,1,US,1612062448,79,60.5544,-151.2583,17.01,4.61
1283285,Jumla,0,NP,1612062473,37,29.2747,82.1838,41.83,1.1
1246294,Galle,76,LK,1612062417,79,6.0367,80.217,79.74,4.83
1803331,Linxia Chengguanzhen,99,CN,1612061910,75,35.6003,103.2064,28.69,2.98
98182,Baghdad,0,IQ,1612062389,81,33.3406,44.4009,41,4.61
2511180,Santa Cruz de La Palma,40,ES,1612061875,82,28.6835,-17.7642,64.4,11.5
2022773,Khandyga,75,RU,1612062473,77,62.6667,135.6,-44.23,0.69
4218882,Rincon,75,US,1612062191,81,32.296,-81.2354,48.2,4.61
7117100,Vila,100,PT,1612062474,94,42.0304,-8.1588,48,7
3646382,Carupano,5,VE,1612062474,88,10.6678,-63.2585,75.72,10.29
3904906,Santa Cruz de la Sierra,94,BO,1612062405,80,-17.8,-63.1667,76.53,15.88
5367788,Lompoc,1,US,1612061848,82,34.6391,-120.4579,51.8,5.75
4544383,Okmulgee,90,US,1612062474,76,35.6234,-95.9605,48.2,17.27
2142316,Yeppoon,40,AU,1612062305,45,-23.1333,150.7333,87.8,12.66
1253952,Udupi,0,IN,1612062474,78,13.35,74.75,77,4.61
155921,Liwale,100,TZ,1612062474,97,-9.7667,37.9333,70.54,4.18
3572906,Andros Town,20,BS,1612062474,64,24.7,-77.7667,68,8.05
2120048,Ust-Nera,89,RU,1612062475,76,64.5667,143.2,-24.75,8.28
5697939,North Platte,90,US,1612062475,74,41.1239,-100.7654,28.4,12.66
5895424,Bay Roberts,90,CA,1612062475,100,47.5999,-53.2648,28.99,9.22
1819729,Hong Kong,0,HK,1612061583,40,22.2855,114.1577,72,11.99
3446866,Tapiramutá,86,BR,1612062475,98,-11.8472,-40.7914,66.11,6.93
2079582,Alyangula,40,AU,1612062338,70,-13.8483,136.4192,87.8,9.22
1252795,Yanam,28,IN,1612062475,83,16.7333,82.2167,75.2,8.05
2263905,Ribeira Brava,16,PT,1612062475,89,32.65,-17.0667,57,1.99
2108502,Honiara,96,SB,1612061889,80,-9.4333,159.95,82.49,8.61
2641434,Northam,58,GB,1612062476,87,51.0333,-4.2167,39.99,3
4997130,Ingham,90,US,1612062476,68,42.6,-84.3833,26.6,8.05
6111696,Port-Cartier,37,CA,1612062476,68,50.0334,-66.8654,19.4,10.36
3141032,Rubbestadneset,61,NO,1612062476,89,59.8147,5.2681,30,2.57
2027806,Amazar,94,RU,1612062476,79,53.858,120.875,-18.76,0.56
4845585,Westport,1,US,1612062476,49,41.1415,-73.3579,24.01,5.75
609924,Emba,0,KZ,1612062477,92,48.8264,58.1442,15.3,10.29
3839982,Punta Alta,23,AR,1612062408,65,-38.8759,-62.0736,59.4,14.29
3664243,Feijó,100,BR,1612062477,96,-8.1642,-70.3536,73.58,2.28
2318123,Yenagoa,0,NG,1612062477,90,4.9247,6.2642,77.31,2.62
2063056,Port Augusta,100,AU,1612062477,53,-32.5,137.7667,77,13.8
5993072,Kitimat,98,CA,1612062477,82,54.0524,-128.6534,26.01,5.14
3385077,Conde,0,BR,1612062478,88,-7.2597,-34.9075,77,4.61
2033467,Yanji,100,CN,1612062478,79,42.9075,129.5078,10.49,2.93
1061335,Mananjary,18,MG,1612062478,87,-21.2167,48.3333,76.12,3.98
3892454,Diego de Almagro,0,CL,1612062478,55,-26.3667,-70.05,58.57,0.49
2654728,Bridlington,89,GB,1612062478,84,54.0831,-0.1919,37,8.48
1803560,Lingao,17,CN,1612062412,70,19.9103,109.6859,71.51,16.17
1568574,Qui Nhon,100,VN,1612062478,80,13.7667,109.2333,75.02,13.06
6620339,Karratha,90,AU,1612062478,42,-20.7377,116.8463,93.83,8.72
2176639,Batemans Bay,98,AU,1612061898,77,-35.7167,150.1833,69.01,1.99
317844,Çumra,20,TR,1612062478,75,37.5732,32.7745,39.2,5.75
1259231,Pūndri,0,IN,1612062479,49,29.75,76.55,49.41,4.5
4153188,Destin,90,US,1612062479,88,30.3935,-86.4958,62.01,16.11
105298,Jizan,0,SA,1612062479,88,17.3333,42.6667,71.6,1.3
3521108,Progreso,1,MX,1612062479,64,21.2833,-89.6667,73,5.75
2033225,Zhalantun,100,CN,1612062479,85,48,122.7167,-7.74,2.84
3868633,Vallenar,0,CL,1612062318,64,-28.5708,-70.7581,63.9,0.83
2192362,Christchurch,20,NZ,1612062280,63,-43.5333,172.6333,66.2,23.02
1052944,Angoche,100,MZ,1612062479,87,-16.2325,39.9086,77.14,7.2
2154826,Wonthaggi,36,AU,1612062479,63,-38.6044,145.5913,78.01,8.52
1637001,Luwuk,100,ID,1612062399,61,-0.9516,122.7875,84.9,1.5
